clang++ -std=c++20;0.9728254420315653
clang++ -std=c++20 -O3 -DNDEBUG;1.1425873465533523
clang++ -std=c++20 -stdlib=libc++;1.139859068627451
clang++ -std=c++20 -O3 -DNDEBUG -stdlib=libc++;1.1554467564259485
g++ -std=c++20;1.1707605411795612
g++ -std=c++20 -O3 -DNDEBUG;1.15884476534296
cl.exe /std:c++20;1.3046595956466058
cl.exe /std:c++20 /O2 /DNDEBUG;1.353864054361554
